target,text,num_characters,num_words,num_sentences,transformed_text
1,loan purpos homeown tenant welcom previous refus still help call free 0800 1956669 text back,164,33,5,loan purpo homeown tenant welcom previou refu still help call free 0800 1956669 text back
1,12mth half price orang line rental 400min call mobileupd8 08000839402,110,17,1,12mth half price orang line rental 400min call mobileupd8 08000839402
0,imagin life without see fast u search worri l alway disturb u goodnoon,119,30,1,imagin life without see fast u search worri l alway disturb u goodnoon
0,hm good morn headach anyon,37,10,2,hm good morn headach anyon
0,yeah prob last night obvious catch speak soon,75,15,2,yeah prob last night obviou catch speak soon
1,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free,152,33,2,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free
0,might go 2 sch yar e salon v bore,46,14,2,might go 2 sch yar e salon v bore
0,lt gt min stop somewher first,51,16,1,lt gt min stop somewh first
0,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u raj,461,98,4,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u raj
0,one joy lifei wake daywith thought somewheresomeon care enough tosend warm morn greet,127,22,1,one joy lifei wake daywith thought somewheresomeon care enough tosend warm morn greet
0,get second half messag,44,10,1,get second half messag
0,wat time u wan 2 meet later,34,10,1,wat time u wan 2 meet later
0,thank much selfless love plenti,72,17,2,thank much selfless love plenti
0,film ill call later,30,8,1,film ill call later
0,dare chang ring,27,6,1,dare chang ring
0,bad girl ladi,48,13,2,bad girl ladi
0,love ya tri budget money better babe gari would freak knew,90,21,2,love ya tri budget money better babe gari would freak knew
0,part understand,52,12,1,part understand
0,finish lunch alreadi u wake alreadi,47,11,2,finish lunch alreadi u wake alreadi
0,still game,22,6,1,still game
0,got tallent wast,41,9,1,got tallent wast
0,record one night,37,10,2,record one night
0,also sir sent email log usc payment portal send anoth messag explain thing back home great weekend,173,37,3,also sir sent email log usc payment portal send anoth messag explain thing back home great weekend
0,gon na let know co come bak holiday day come number,95,20,3,gon na let know co come bak holiday day come number
0,jokin lar depend phone father get lor,69,17,1,jokin lar depend phone father get lor
0,aight lem know,27,8,1,aight lem know
0,get readi lt gt inch pleasur,47,14,1,get readi lt gt inch pleasur
0,raji pl favour pl convey birthday wish nimya pl today birthday,93,23,4,raji pl favour pl convey birthday wish nimya pl today birthday
0,feel like john lennon,32,11,2,feel like john lennon
0,co darren say consid mah ask,48,11,1,co darren say consid mah ask
0,bother trust answer pl,63,15,2,bother trust answer pl
0,wish famili merri ma happi new year advanc,75,17,1,wish famili merri happi new year advanc
0,one day crab run sea shore wave came n clear footprint crab crab ask frnd r u clear beauti footprint wave repli fox follow ur footprint catch that clear frndsship never let u dwn gud nyt,295,68,3,one day crab run sea shore wave came n clear footprint crab crab ask frnd r u clear beauti footprint wave repli fox follow ur footprint catch clear frndsship never let u dwn gud nyt
0,aight time want come,39,10,1,aight time want come
0,slaaaaav must summon time wish come anymor,120,30,4,slaaaaav must summon time wish come anymor
0,bill 3 that bad,43,11,1,bill 3 bad
0,let know chang next 6hr even appendix age rang howev imposs chill let know 6hr,169,39,4,let know chang next 6hr even appendix age rang howev imposs chill let know 6hr
0,hello yeah got bath need hair come done yeah,101,29,1,hello yeah got bath need hair come done yeah
0,weather,32,8,1,weather
0,much though h friday cant wait dunno wot hell im gon na anoth 3 week becom oh wait alreadi done,150,39,4,much though h friday cant wait dunno wot hell im gon na anoth 3 week becom oh wait alreadi done
0,die e toot fring,40,10,1,die e toot fring
0,lol know awesom phone could click delet right want,85,20,2,lol know awesom phone could click delet right want
0,ok,2,1,1,ok
0,awesom question cute answer someon ask boy ur life smile amp answer fine gudnit,135,39,5,awesom question cute answer someon ask boy ur life smile amp answer fine gudnit
0,pleas leav topic sorri tell,49,10,1,plea leav topic sorri tell
0,pl send correct name da,32,8,1,pl send correct name da
0,happen yo date,29,7,1,happen yo date
1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash,153,33,3,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
0,webpag avail,24,5,1,webpag avail
0,woke yeesh late fall asleep til lt gt,74,25,3,woke yeesh late fall asleep til lt gt
1,unsubscrib servic get ton sexi babe hunk straight phone go http subscript,141,28,4,unsubscrib servic get ton sexi babe hunk straight phone go http subscript
0,dear know lt gt th lt gt th birthday love gopalettan plan give small gift day like particip welcom pleas contact admin team detail,242,61,4,dear know lt gt th lt gt th birthday love gopalettan plan give small gift day like particip welcom plea contact admin team detail
0,k k tomorrow onward start ah,40,10,1,k k tomorrow onward start ah
0,u talk bout earli morn almost noon,66,15,2,u talk bout earli morn almost noon
0,fine rememb,25,7,2,fine rememb
1,hi babe jordan r u im home abroad lone text back u wan na chat xxsp text stop stopcost 150p 08712400603,147,32,2,hi babe jordan r u im home abroad lone text back u wan na chat xxsp text stop stopcost 150p 08712400603
0,mani buy,26,7,1,mani buy
0,sound good keep post,27,6,1,sound good keep post
1,get brand new mobil phone agent mob plu load goodi info text mat 87021,121,28,3,get brand new mobil phone agent mob plu load goodi info text mat 87021
0,april cant wait,23,7,3,april cant wait
0,boy best get yo ass quick,38,9,1,boy best get yo ass quick
0,ay wana meet sat wkg sat,34,11,1,ay wana meet sat wkg sat
0,wait till 2 bu pick,55,16,1,wait till 2 bu pick
0,apart one told yesterday,46,10,1,apart one told yesterday
0,ok lor buy wat,22,7,2,ok lor buy wat
0,somebodi go andro steal ice,42,8,1,somebodi go andro steal ice
0,know msg recent,35,9,2,know msg recent
0,take us shop mark distract,53,9,1,take us shop mark distract
0,mum hope great day hope text meet well full life great day abiola,112,27,4,mum hope great day hope text meet well full life great day abiola
0,sens foot peni,39,10,1,sen foot peni
0,okay thought expert,38,8,1,okay thought expert
0,deep sigh miss realli surpris gone net cafe yet get miss,129,36,3,deep sigh miss realli surpri gone net cafe yet get miss
0,thinl role like stand other hit,67,16,2,thinl role like stand hit
0,great trip india bring light everyon project everyon lucki see smile bye abiola,147,32,4,great trip india bring light everyon project everyon lucki see smile bye abiola
0,importantli discuss u,61,14,1,importantli discuss u
0,k k train process,38,11,1,k k train process
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat,82,24,2,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
0,da car park,15,4,1,da car park
0,wish hold tightli make see import much mean much need life,153,37,5,wish hold tightli make see import much mean much need life
0,ask anthoni dad bf,42,12,3,ask anthoni dad bf
0,wana fal luv vth book bed fal luv vth yen madodu nav pretsorginta nammanna pretsovru import alwa gud,155,40,4,wana fal luv vth book bed fal luv vth yen madodu nav pretsorginta nammanna pretsovru import alwa gud
0,sunday holiday work,50,11,1,sunday holiday work
0,go take bath ill place key window,52,14,1,go take bath ill place key window
1,lord ring return king store repli lotr 2 june 4 chanc 2 win lotr soundtrack cd stdtxtrate repli stop end txt,140,32,2,lord ring return king store repli lotr 2 june 4 chanc 2 win lotr soundtrack cd stdtxtrate repli stop end txt
0,dear take care reach u lot,54,14,2,dear take care reach u lot
0,,49,1,1,
0,emigr someth ok mayb bit hope,67,14,2,emigr someth ok mayb bit hope
0,olol print forum post guy exact prob fix gpu replac hope dont ignor,139,29,2,olol print forum post guy exact prob fix gpu replac hope dont ignor
0,walk mom right stagwood pass right winterston left victor hill address lt gt,110,27,3,walk mom right stagwood pass right winterston left victor hill address lt gt
0,yo jp hungri like mofo,37,11,1,yo jp hungri like mofo
0,creepi crazi,40,10,1,creepi crazi
0,ok din get ur msg,25,8,2,ok din get ur msg
0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija,113,26,3,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija
0,pathaya enketa maraikara pa,28,5,1,pathaya enketa maraikara pa
0,even friend priest call,48,12,1,even friend priest call
0,u lousi run alreadi come back half dead hee,58,14,1,u lousi run alreadi come back half dead hee
0,said bad dat e gal know u wat u,66,20,1,said bad dat e gal know u wat u
0,remind hr,26,8,1,remind hr
0,hope would send messag rent due dont enough reserv complet gone loan need hope could balanc lt gt way could get till mid march hope pay back,297,76,6,hope would send messag rent due dont enough reserv complet gone loan need hope could balanc lt gt way could get till mid march hope pay back
0,hi happi new year dont mean intrud pl let know much tuition paid last semest much semest thank,148,33,4,hi happi new year dont mean intrud pl let know much tuition paid last semest much semest thank
0,hello hun ru way im good 2 date guy met walkabout far meet soon how everyon els,149,39,6,hello hun ru way im good 2 date guy met walkabout far meet soon everyon el
0,lol gon na last month cash left lt gt case collect week caus announc blog,154,41,3,lol gon na last month cash left lt gt case collect week cau announc blog
1,good luck draw take place 28th feb good luck remov send stop 87239 custom servic 08708034412,112,22,4,good luck draw take place 28th feb good luck remov send stop 87239 custom servic 08708034412
0,short cute good person,36,9,1,short cute good person
0,decid yet eh,35,8,1,decid yet eh
0,wat time liao still got,31,8,1,wat time liao still got
0,ye watch footi worri go blow phil nevil,70,15,1,ye watch footi worri go blow phil nevil
0,wait 4 insid da car park,33,9,1,wait 4 insid da car park
0,uncl abbey happi new year abiola,35,8,3,uncl abbey happi new year abiola
0,free call pa,23,7,1,free call pa
0,r u say order slipper co pay return,76,18,1,r u say order slipper co pay return
0,stop know well,24,6,1,stop know well
0,good even roger,41,11,3,good even roger
0,small problem auction punj ask tiwari,48,10,1,small problem auction punj ask tiwari
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail,143,36,2,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
0,tell tell one treat hi hi hi,59,16,2,tell tell one treat hi hi hi
0,uncl atlanta wish guy great semest,53,12,2,uncl atlanta wish guy great semest
1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli,139,32,4,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli
0,u come 2 pick,19,6,1,u come 2 pick
0,that cool like photo sexi,51,13,3,cool like photo sexi
0,would u fuckin believ didnt know thur pre book cancel need b sack,122,26,2,would u fuckin believ didnt know thur pre book cancel need b sack
0,haha better late ever way could swing,53,13,1,haha better late ever way could swing
0,finish 6,22,8,2,finish 6
1,lookatm thank purchas video clip lookatm charg 35p think better send video mmsto 32323,156,37,4,lookatm thank purcha video clip lookatm charg 35p think better send video mmsto 32323
0,bar b q store life twat orang dungere came ask want deck got first punch,155,39,4,bar b q store life twat orang dunger came ask want deck got first punch
0,messag food,25,7,2,messag food
0,ok go sleep hope meet,39,11,2,ok go sleep hope meet
0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem,119,29,2,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
0,let know detail fri u find co tom mention chines thank,104,24,2,let know detail fri u find co tom mention chine thank
0,right think,45,11,1,right think
0,wat r u,18,6,1,wat r u
0,ur lectur,19,5,1,ur lectur
1,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop,144,35,3,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
0,custom place call,30,6,1,custom place call
0,plan yet go join compani jan 5 know happen,91,20,1,plan yet go join compani jan 5 know happen
0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano,156,40,2,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano
